,rating,submission_time,review_text,product_name,brand_name,rule_patterns_sentiment,dominant_topic
2223,5,2023-03-14,My face feels and looks amazing after I apply this product on. I love how glowy this drops make my skin look. It’s lightweight and love the smell. Also a very good product to prep the face before makeup.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2224,5,2023-03-14,I love anything Glow Recipe. I was gifted these for a review and I love them. They smell so nice and I love the sleek packaging. Whenever I use them my face is so glowy and almost has a little sparkle.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2225,5,2023-03-14,Absolutely amazing for my skin! I have very oily skin and was worried that this would accentuate my pores but my skin just looks super glowy! It didn’t feel greasy either and sat well under my makeup. Overall an amazing product if you just want a little extra glow without feeling greasy!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2226,5,2023-03-14,I received the Watermelon Glow Niacinamide Dew Drops complimentary from Glow Recipe. This product has been so helpful in reducing hyperpigmentation on my skin from acne scarring. I will definitely be repurchasing this product.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2227,5,2023-03-14,"LOVE LOVE LOVE! Special for my dewy make up. I bought one and restock one just incase. Girls, don’t need to think, get it and you will never regret",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2228,5,2023-03-14,I absolutely love these dew drops! They are so lightweight butt add a beautiful glow to the skin while also feeling hydrated! Great for under makeup to create a dewy radiant base or wear alone as well! Will continue to repurchase these,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2229,5,2023-03-13,"OMG, I love this product! My skin feels so refreshed and has a natural glow. My hyperpigmentation has improved as well. I also love using this product as a primer because it gives the perfect base for a light beat. It also smells amazingggg!",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2230,4,2023-03-13,I love the scent! It is not too overpowering or artificial. I love how this serum absorbs easily into the skin as well. The serum leaves your skin with a glowy finish that is the perfect base for those dewy makeup looks!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2231,5,2023-03-13,"Loved this product! Super light on the skin & gives a nice glow! I used this as a primer for my natural makeup & it still showed a nice glow. It also smells really nice! I see the hype about this product, definitely worth it!",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2232,5,2023-03-13,"This was gifted to me by Glow recipe, and I absolutely love it to prep my skin for makeup. I can’t do a makeup look with out it. I always preach in my videos that a base cannot be perfect if you do not take care of your skin and create that layer of protection that evens out your skin for makeup. These dew drops do just that, it provides a layer that melts the makeup with your skin seamlessly.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2233,5,2023-03-13,I LOVE the glow recipe niacinamide dew drops! I did receive this as a gifted by glow recipe but I genuinely love this product. I love using it not only as skin care but also as a primer before doing my makeup! This product always leaves my face glowing!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2234,4,2023-03-13,This product makes an excellent primer for before your make up. It makes the foundation look flawless.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2235,5,2023-03-13,I absolutely love the glow recipe niacinamide dew drops. They hydrate the skin and make the skin look so plump and so dewy. This product makes an excellent primer for before your make up. It’s beautifully underneath and makes the foundation look flawless. My skin has never looked more glowy.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2236,5,2023-03-13,I love these niacinamide dew drops by Glow Recipe! I wear these everyday under my makeup and it makes my skin so hydrated and glowy! I will definitely be repurchasing and these will be a staple in my routine.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2237,5,2023-03-13,"I’m obsessed with these dew drops! They make my skin look and feel so gooey and smooth! I usually don’t like fragranced skincare, but I don’t mind this one! I love the way it makes my skin look and feel",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2238,5,2023-03-13,I’ve heard so many things about this product so I had to try it. I was hesitant because some products claim to be good but aren’t worth the hype. This is. It’s so nice under makeup and I love the multiuser aspect,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2239,5,2023-03-13,These dew drops are amazing! They are super hydrating and they make my face feel really soft! They are also brightening which has been helping with some dark spots I have. I can definitely see a dewy complexion after I apply this product!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2240,5,2023-03-13,This serum leaves my skin looking so plump and glowy. After using this serum I’ve noticed my pore size has decreased significantly. I love using this serum before doing my makeup! It gives my skin such a nice finish and glow.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2241,5,2023-03-13,I received this product for free from the company but I am so excited to try it out!! I have never used Glow Recipe before but I have only heard amazing things about it. The bottle is so cute and has a lot of product in it!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2242,5,2023-03-13,Say goodbye to dull skin... Glow Recipe does not disappoint! I am absolutely loving this Niacinamide serum. It gives my skin a nice healthy glow! One to two pumps of this product go a long way. There is no sticky residue left behind and it works as a great primer for foundation. I was gifted by Glow Recipe.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2243,5,2023-03-13,"I love how versatile this serum is. It feels super fresh and doesn’t leave a sticky/tacky residue, so it’s comfortable. I enjoy combining it with sunscreen, moisturizer, concealer, and foundation. I’ve yet to come across a serum with as many uses as this one. The texture and smell are both fantastic. It’s ideal for adding a little oomph to tired or dull skin. It pairs well with foundation to provide a sheer but not heavy or cakey application. My complexion has never looked better. With the use of this product, my acne scars have faded dramatically. My cheek acne scars are fading! I also like how it doesn’t irritate my sensitive skin. The bottle is adorable too so that is a plus! Complimentary from Glow Recipe",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2244,5,2023-03-13,"Glow recipe has some amazing products. This serum is so nice. It goes on like a dream and sinks into the skin leaving a lovely glow. I love the way it hydrates my skin but also helping minimize my pores. When using this product consistently, my skin looks more plump and glowy!",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2245,5,2023-03-13,I love this beautiful serum which comes in a beautiful packaging. I dads a few drops in my morning routine with moisturizer and it gives me a natural glowy look. I have to use it further to notice if they are going to improve the spots I have. I hope it does.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2246,5,2023-03-13,"i love this serum! first, it is so cute! i put it on in the mornings and it just makes me glow!!! it smells so so so good !!! you can also use it under your makeup, as a primer!!! i litterally love this serum so so so much!!!",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2247,5,2023-03-13,this product is AMAZING! i add to my moisturizer every morning for a glowy base. i love how dewy it makes me while the niacinamide does it’s work to my skin! the texture goes on smooth and doesn’t pull with my makeup,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2248,4,2023-03-13,This product literally made my skin GLOW. it gives my makeup such a dewy but natural finish when I use it as a primer. And using it alone it’s so hydrating for the skin! I had seen this all over the internet and was skeptical but it’s 100% worth the hype,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Negative,1.0
2249,5,2023-03-13,I love this product so much! It is perfect for a glowy base and helps my make up stay on all day. I also love using this product as a primer for my everyday and going out makeup looks. It is perfect for everyday use!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2250,5,2023-03-13,This serum is absolutely amazing!! It leaves your skin feeling nice and glowing and makes your makeup go on nice and smooth I’m so happy To have added this amazing serum into my skincare routine. Smells so good,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2251,5,2023-03-13,Obsessed with this product This product has so much hype around it for a reason. I have always struggled with large pores and this instantly minimizes my pores and leaves me with a glowy complexion. Must try!!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Negative,2.0
2252,5,2023-03-13,these drops are so unbelievably good. I apply them before bed and my skin is glowing the whole next day. it also cleared my skin!! the smell is amazing but not over powering!! def recommend 10/10!!!!!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2253,5,2023-03-13,This has to be one of my favorite serums to put on before my makeup. It always leaves my base so glowy and smooth and my makeup never separates. It gives you that nice glow without making you look shiny or oily! Definitely one of the few products I always repurchase,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2254,5,2023-03-13,ive been using this for a while and it’s AMAZING!!!! it looks great under makeup and great just by itself. i definitely recommend giving this a try. i also have sensitive skin and my skin is perfectly fine. 10/10 recommend trying this!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2255,5,2023-03-13,I love these few drops they leave my skin looking and feeling so glowy and nourished. I use them before doing my makeup and my skin looks more glassy and has a dewy glow. I highly recommend this product!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2256,5,2023-03-13,This is one of my favorite glow recipe products by far. It leaves such a beautiful glow on my natural skin but I also love it as a primer before my make up it makes my foundation look so GLOWY even if it’s a matte foundation. One of my favorite products ever.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2257,5,2023-03-13,I was gifted by Glow Recipe in exchange for my honest review of this product. This truly is such a gorgeous product. It’s super hydrating. The packaging is so different and pretty. This is a must have staple.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2258,5,2023-03-13,"The Watermelon Glow Niacinamide Dew Drops is a serum-like product from the Korean beauty brand, Glow Recipe. It is formulated with niacinamide, watermelon extract, hyaluronic acid, and other ingredients that are designed to hydrate, brighten, and soothe the skin.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Negative,3.0
2259,5,2023-03-12,"In comparison to other niaciamide products i’ve used, this is hands down my favorite. it leaves my skin so smooth and glowing perfect for summer and a perfect base to layer makeup. also it layers perfectly with the rest of my skin care !! definitely a great pick up",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2260,4,2023-03-12,This product makes my skin so glowy. It’s gives that glass skin effect. It smells amazing and will last you so long because you only need one or two pumps. It’s on the pricer side for niacinamide but definitely worth a try.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2261,3,2023-03-12,"Smells super good and feels hydrating at first, but it never really absorbs into my skin and leaves it feeling sticky.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2262,5,2023-03-12,This product was gifted to me by Glow Recipe and omg........ My skin feels so amazing and it looks so glowy and hydrated... My mom also used it and she loved it and ordered on herself I swear this product is so amazing!!!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2263,5,2023-03-12,Literally in love!! Such a pretty bottle and I love me some niacinamide! Blends in so well and gives me a dewy look. Works well under makeup or just using it by itself. Gives me a healthy glow and would recommend!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2264,5,2023-03-12,this brightens my skin in the morning and changes it from dull to subtle glow its super natural and i couldn’t recommend more,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2265,5,2023-03-12,WOWWWW!!!! This stuff is absolutely amazing. I love it so so much and it’s one of my new favorite serums by far. I’ve added it into my fault routine and my skin has never looked better. I love the way it makes my skin look,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2266,5,2023-03-12,Obsessed with this product ! It is so hydrating and smells amazing! Leaves my skin very hydrated and have seen a large difference in clearing and my dryness ! Can’t wait to see what more benefits and wonders it is going to do for my skin! Can’t wait to try more products!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2267,5,2023-03-12,"Such a good product, it makes my skin so glowy and smooth. I wake up to no blemish’s on my face and just a simple glow. I love putting it on before makeup, it makes my makeup sit so nice. Very good product, A NEED!!!",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2268,5,2023-03-12,"I am in love with this product, its truly worth all they hype it gets!!! I use it as a skincare product and makeup primer. It gives my skin the most beautiful glow, and my makeup looks so glowy and flawless on top of this product! It does not extenuate my pores and texture of my skin! This is my second bottle of the dew drops, and I will forever be repurchasing it!",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2269,5,2023-03-12,Complimentary from Glow Recipe. This is one of the best serums I have used in a very long time. My skin is usually sensitive and does not react well with a lot of ingredients. My skin is smooth and super hydrated and feels absolutely wonderful. My results and experience has been a super positive experience. I would definitely love to keep using this product and brand.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2270,5,2023-03-11,Amazingggg product! I use it before my makeup and it makes my skin feel so dewy and hydrated. Really good if you have dry skin or just for the winter months to add extra hydration! Love love love this product,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2271,5,2023-03-11,"I love everything about Watermelon Glow Niacinamide Dew Drops. It makes my skin super hydrated and it has an outstanding and glowing texture, which is absolutely wonderful. The product smells divine, which is a significant plus for me. Complimentary from Glow Recipe",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2272,5,2023-03-11,This is my new favorite skin care product. I use it all of the time and it has tremendously helped my sensitive acne prone skin. I recommend this product to all of my friends and family. A new must have.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2273,5,2023-03-11,"This was a re-stock purchase for me, and I absolutely love these hydrating jobs! They make my skin feel so moisturized and gooey! They also smell amazing and the packaging is a 10/10!! I love everything from glow recipe!",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2274,5,2023-03-11,"The packaging is gorgeous so cute and pink, I love keeping this out on display because the bottle is so pretty and because I keep reaching for it. This makes my skin feel super plump and hydrated! I LOVE the instant glow this gives me and I really enjoy how true the smell of watermelon is, it smells and feels so fresh. I appreciate the skin good ingredients, I have been obsessed with niacinamide recently. Overtime, this has really evened out my skin tone. I really enjoy prepping my skin with this prior to doing my makeup because it makes my makeup apply so smooth and really gives me a natural glow from within look. I love this. Complimentary from Glow Recipe, but this is my honest review.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2275,5,2023-03-11,This smells lovely and has helped my acne with the niacinamide.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2276,5,2023-03-11,Very hydrating and makes my skin sooo glowy love how it looks underneath of foundation,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2277,5,2023-03-11,"This is my favorite serum, i use this every morning, it gives such a good glow! The niacinamide in this also helps with little acne bumps too, i noticed as soon as i used this they went away. This is my 4th bottle of dew drops, everyone needs this in they’re skincare routine.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2278,5,2023-03-11,"Gifted by Glow. I’ve always loved this product, no matter my skincare stage in my life because it always smells good and feels good on my skin. Great for people beginning their skincare journey! Must get.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2279,1,2023-03-11,"I received this one as a birthday present from Sephora. Worst decision I made. Thank god I used it a day after I got it since an hour after I applied it, my face started burning and it was painful to touch. I had to use healing cream for it to feel better.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Negative,1.0
2280,5,2023-03-11,"I really love how hydrating this serum is, the way it keeps my face hydrated through out the day. When hydration is low, so is skin’s glow. This high-speed serum infuses skin with more immediate hydration than a humidifier and creates a micro-cloud of moisture, a haven of healthy radiance where skin can thrive.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2281,4,2023-03-10,Got this as part of the bday gift and after using for a week I am really enjoying it so far. Obviously haven’t noticed any long term results but it makes my skin look plump and glowy and it smells great. Will repurchase full size,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2282,1,2023-03-09,Sticky and my face felt oily afterwards. Not for me.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Neutral,1.0
2283,5,2023-03-09,"Love it! Very glowly, natural, smells great, and I don’t break out!",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2284,3,2023-03-09,"This smells amazing! It’s a light, refreshing smell though it does fade quickly so it never triggered allergies or migraines for me. It goes on super smooth and does give my skin a healthy glow with a little moisture so it’s great for the summer months! The glow does seem to fade though as the product dries/gets absorbed - I always used 2 to 3 pumps to apply to my face. As far as the niacinamide evening tone and minimizing pores, I didn’t see any change to my skin with near daily use over the course of 2 bottles.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2285,5,2023-03-09,2 days getting a sample I bought. Amazing and makes my skin look so so glowy,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2286,5,2023-03-08,"My fourth bottle, this is such a good serum if you want to fade dark spots and brighten your complexion, give it time though. I always find myself coming back and this is now my new dedicated niacinamide serum",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2287,5,2023-03-08,"Everytime I use this, my skin looks plump, less red glowy and smooth, even on days when my skin is dehydrated, angry or dull. I think it’s the niacinamide. It does help my foundation last longer, but I have dry skin. I use it with a mixture of Milk makeup blur matte, LA Girl white foundation and NYX Born to Glow to get the perfect warm-neutral pale shade..will be repurchasing.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2288,5,2023-03-08,"My skin feels very hydrated and smooth after applying the serum. Although didn’t see much improvement on the skin tone, the serum has been really beneficial. Will definitely keep it as a part of my skin care routine for a long time.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2289,5,2023-03-08,"Love, love, love!!!! I use this before applying makeup and my makeup looks so much better. The smell is also very nice.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2290,5,2023-03-08,This is the first time I used this product and OH MY GOD! My face feels super hydrated and let me tell you I have very dry skin! I have the travel size but once in done in definitely buying the full size !!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2291,5,2023-03-08,"Love this product, I have sensitive skin and it works wonders - doesn’t make me break out. Love it.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2292,5,2023-03-07,"i have been using this product for months and i just got to my second bottle, It lasts so long and as someone with dry skin it really helps hydrate and plump my skin. I put this on before makeup with a lightweight glowy moisturizer and it never disappoints!",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2293,1,2023-03-07,"This product felt nice at first but it made me breakout so quickly and badly (HUGE)! Once I figured out it was this product and stopped using it, my skin cleared up. I should have known just based on the scent/fragrance…",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2294,5,2023-03-07,Immediate results after only using for a few days! My skin is so hydrated and fresh looking. The fragrance made me question whether it would break me out - but so far so good (after approx 1 week)!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2295,5,2023-03-06,Amazing product! It makes my skin so glowy and hydrated. Obsessed!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2296,2,2023-03-06,i like the concept but sadly is not for the sensitive skinned girls as it made me break out:(,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Negative,1.0
2297,3,2023-03-06,"This product is good if u dont have sensitive skin, unfortunately for me I started breaking out within 2 days of using this product probs wont buy it again:/",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2298,5,2023-03-06,"I have very dry flakey skin and this product has been a life saver. It smells amazing, the texture is great, and overall is an amazing product.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2299,5,2023-03-06,"This works really good as a primer, doesn’t make me break out and makes my skin glow",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2300,3,2023-03-06,"Received a sample then bought the full size because I loved the way it felt on my skin and the glow it gives. However, I personally didn’t see any long term benefits from the niacinamade and stopped repurchasing because I felt like th wedw other products out there that could give the same result for less",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2301,4,2023-03-05,Amazing product made my skin so glowy! Only thing is product looks large but dosnt last long ran out in only a month and used it only 5-6 times. So if u r purchasing buy the larger version. BB B,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2302,1,2023-03-05,"I had gotten a mini size for my free birthday gift and I hate it. I don’t like the smell, it smells more of a cucumber than a watermelon. Made me break out like crazy. I don’t recommend",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Negative,1.0
2303,3,2023-03-04,"I wanted to love this SO badly, but it gave me horrible acne when I never break out. It’s a great product and beautiful on the skin, but maybe not for sensitive skin.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2304,4,2023-03-04,I really liked it! It smells amazing and gave my skin a summer glow. Kinda pricey or would buy over and over again,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2305,5,2023-03-04,i actually am obsessed with this product. i got it originally from the glow recipe birthday gift and was obsessed and bought the value sized one and it is soooooo worth the $50 get it asap ‼️ my skin is soooo glowy and i always get compliments from. it 🤭,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Negative,0.0
2306,5,2023-03-03,"these dew drops make my routine. they are lightweight, glowy, and hydrating without making my skin look oily or greasy. that is a lot coming from someone with oily skin. you need this.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Neutral,1.0
2307,5,2023-03-03,this is a must try product i love love this product eveytimr i start using this product i love the glow i get on my skin. even before foundation i start applying this product now,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2308,5,2023-03-03,SO GLOWLY AND THE SMELL it’s so amazing and watermelonly get this and use it before ur makeup!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2309,5,2023-03-02,"I’m actually obsessed. I pair this with their PHA + BHA Pore-Tight Toner and my skin has never looked healthier. Use this for a week before bed and you’re sure to see results - smaller pores, less oil, and more glow!",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2310,4,2023-03-02,This is the the best niacinamide serum I have used ( and I have tried ALOT). My skin is instantly dewy and the stay smooth and moisturizer all day. Definitely a holy grail!Gra,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2311,4,2023-03-02,"I’ve restocked on this a few times now, and unfortunately I’m addicted. Using both as a part of my makeup and as an extra makeup primer, it works wonders for my skin. I use it as a serum with my skincare, after cleansing and toning, then I use this as its sticky, I’ll use my hydrating mist then moisturizer. With my makeup primer, I’ll mix it with my Elf grippy sticky hydrating primer. Unfortunately, I love it. And I have yet to find a dupe.",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Negative,2.0
2312,5,2023-03-02,Got the mini as a birthday reward after hearing good things for years but being so stuck in my routine to give it a try. I’m so glad I did! I use it to hydrate and let it set before priming my face for foundation. Can’t wait to buy the full size!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2313,5,2023-03-01,Love this!! Got this in the birthday set for the month of February and I’m obsessed! Feels so hydrating and makes me look like a glazed donut! Definitely has the dewy finish to it.,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Neutral,1.0
2314,4,2023-03-01,"rlly good for skin , i personally would just put it on my skin as a skincare routine not under makeup because it feels too heavy if you do in my opinion",Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2315,5,2023-03-01,I really liked this product both as a serum or a primer!,Watermelon Glow Niacinamide Dew Drops,Glow Recipe,Positive,
2316,5,2023-03-10,This is an amazing exfoliant! It leaves my face super soft.,GOOPGLOW Microderm Instant Glow Exfoliator,goop,Positive,
2317,5,2023-03-03,Hands down the BEST exfoliant I have ever used. Nothing compares. I will have this in my rotation forever. It leaves you with the absolute softest skin. The price is a lot but I’d pay lot more for the results it yields.,GOOPGLOW Microderm Instant Glow Exfoliator,goop,Positive,
2318,5,2023-03-10,This is an amazing exfoliant! It leaves my face super soft.,Mini GOOPGLOW Microderm Instant Glow Exfoliator,goop,Positive,
2319,5,2023-03-03,Hands down the BEST exfoliant I have ever used. Nothing compares. I will have this in my rotation forever. It leaves you with the absolute softest skin. The price is a lot but I’d pay lot more for the results it yields.,Mini GOOPGLOW Microderm Instant Glow Exfoliator,goop,Positive,
2320,3,2023-03-21,"the texture is great and it moisturizes well. However, the smell is terrible. Like a car engine, or oven cleaner. Will finish bottle but will not buy again. Disappointed.",Dramatically Different Moisturizing Lotion+,CLINIQUE,Negative,2.0
2321,5,2023-03-14,"It shocks me that this product does not have five stars. Goes on beautifully, provides long lasting moisture and leaves a perfect finish. I use this before bed every night, radiant skin in the AM!",Dramatically Different Moisturizing Lotion+,CLINIQUE,Positive,
2322,5,2023-03-08,"I have sensitive, acne prone skin and was using the Tatcha dewy cream prior to this one. Honestly liked it better than the Tatcha one. I feel like it sunk into my skin so much better and actually moisturized it and made my skin look healthy.",Dramatically Different Moisturizing Lotion+,CLINIQUE,Positive,
2323,3,2023-03-07,If I want to be honest I would give this 3.5 but I can’t it feels good and light on skin but no enough moisturizing also something that I don’t like about this product is that it can be pill if you apply makeup on it,Dramatically Different Moisturizing Lotion+,CLINIQUE,Positive,
2324,4,2023-03-05,"Lovely texture. Very light. Absorbs well. I love that it’s unscented, but it does have a mild, medicinal smell. Needs to be reapplied at least twice/three times a day, though.",Dramatically Different Moisturizing Lotion+,CLINIQUE,Positive,
2325,3,2023-03-19,"I should mention that I don’t have dark circles or very pronounced puffiness, but I wanted to try to improve the appearance of the slight purple tint I have under my eyes and maybe slow down the sagging. After a month of using it morning and night, followed by a moisturizer and SPF in the morning, I can say that I’ve noticed that while it hasn’t completely disappeared, the purple tint seems more matte, and while I didn’t have any puffiness to speak of, I find that the few wrinkles I did have seem less defined and less deep.I give 3 stars because I don’t think it’s a must have product which is the only reason I don’t give 4 stars BUT, if you want to try it and be patient I think it’s a good product. Personally, it will stay in my routine.",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2326,3,2023-03-18,Not bad its good for hydration but not effective with dark circles,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2327,5,2023-03-17,I’ve been using this for 6 months but I recently started using it w/kielhs avocado under eye-cream and it’s a GAME CHANGER! I put this on after the kielhs to lock everything in and my UEs look great!,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2328,1,2023-03-17,"I used this product for a few weeks, and it dried out my eyes and made my fine lines even more prominent.",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2329,5,2023-03-16,Very obsorbant. not too oily. nice hydration. this is what you need those tough morning when sleep was not great. depuffs the undereye.,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2330,4,2023-03-16,Helped my baggy under eyes and dark circles sooo much! I’ve been using this for a month now and noticed such an amazing difference!!!,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2331,5,2023-03-15,Love this! Very affordable and it’s effective at depuffing my eyes after I wake up early in the morning to go to work or after I cry (lol). I’ve continued to repurchase it throughout the years.,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2332,4,2023-03-14,J’utilise ce produit depuis 2 semaines et déjà je vois une différence considérable au niveau des cernes et j’ai les yeux beaucoup moins bouffis! Je recommande!,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Neutral,4.0
2333,3,2023-03-14,"This product worked great on my friend, but it really irritated my eczema.",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2334,3,2023-03-14,it’s an okay product i’ve been using it every night for about three weeks and i don’t really see a difference,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2335,3,2023-03-12,"This product has been making my skin super dewy!! Although it is sticky, overall it’s a good serum.",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2336,5,2023-03-12,"The best eye serum! I use this in my morning skincare routine, and it makes my eyes look awake and depuffed. I can definitely tell a difference.",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2337,3,2023-03-11,J’utilise ce produit depuis déjà presque 1 mois et je dirais qu’il hydrate mais sans plus de plus assez désagréable car pique légèrement sans réveiller le regard à mon avis,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Neutral,4.0
2338,1,2023-03-10,I almost finish this bottle and so far I haven’t seen any results. It feels sticky when it dries out and honestly this isn’t worth it. I’ve been waiting for months to see results and at the end it shows nothing.,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
